truth_id,source_entity,relationship,target_entity,is_true,synthetic_flag
TRUTH-006119,PERSON-002873,SUSPECT_IN,CASE-000783,true,true
TRUTH-006120,PERSON-000538,SUSPECT_IN,CASE-000783,true,true
TRUTH-006121,PERSON-002517,SUSPECT_IN,CASE-000783,true,true
TRUTH-006122,PERSON-001205,SUSPECT_IN,CASE-000783,true,true
TRUTH-006123,PERSON-002020,SUSPECT_IN,CASE-000783,true,true
TRUTH-006124,PERSON-002745,SUSPECT_IN,CASE-000783,true,true
TRUTH-006125,PERSON-001898,OBSERVED_IN,CASE-000783,true,true
TRUTH-006126,PERSON-001544,OBSERVED_IN,CASE-000783,true,true
TRUTH-006127,PERSON-002998,SUSPECT_IN,CASE-000784,true,true
TRUTH-006128,PERSON-001343,SUSPECT_IN,CASE-000784,true,true
TRUTH-006129,PERSON-000106,SUSPECT_IN,CASE-000784,true,true
TRUTH-006130,PERSON-002835,SUSPECT_IN,CASE-000784,true,true
TRUTH-006131,PERSON-000697,SUSPECT_IN,CASE-000784,true,true
TRUTH-006132,PERSON-000948,OBSERVED_IN,CASE-000784,true,true
TRUTH-006133,PERSON-001480,SUSPECT_IN,CASE-000785,true,true
TRUTH-006134,PERSON-001758,SUSPECT_IN,CASE-000785,true,true
TRUTH-006135,PERSON-001596,OBSERVED_IN,CASE-000785,true,true
TRUTH-006136,PERSON-001363,OBSERVED_IN,CASE-000785,true,true
TRUTH-006137,PERSON-002896,OBSERVED_IN,CASE-000785,true,true
TRUTH-006138,PERSON-002847,OBSERVED_IN,CASE-000785,true,true
TRUTH-006139,PERSON-000635,OBSERVED_IN,CASE-000785,true,true
TRUTH-006140,PERSON-000351,SUSPECT_IN,CASE-000786,true,true
TRUTH-006141,PERSON-001589,SUSPECT_IN,CASE-000786,true,true
TRUTH-006142,PERSON-002835,SUSPECT_IN,CASE-000786,true,true
TRUTH-006143,PERSON-000146,OBSERVED_IN,CASE-000786,true,true
TRUTH-006144,PERSON-001210,OBSERVED_IN,CASE-000786,true,true
TRUTH-006145,PERSON-001667,OBSERVED_IN,CASE-000786,true,true
TRUTH-006146,PERSON-001558,OBSERVED_IN,CASE-000786,true,true
TRUTH-006147,PERSON-002750,OBSERVED_IN,CASE-000786,true,true
TRUTH-006148,PERSON-001041,OBSERVED_IN,CASE-000786,true,true
TRUTH-006149,PERSON-001670,OBSERVED_IN,CASE-000786,true,true
TRUTH-006150,PERSON-002757,SUSPECT_IN,CASE-000787,true,true
TRUTH-006151,PERSON-001521,SUSPECT_IN,CASE-000787,true,true
TRUTH-006152,PERSON-001861,OBSERVED_IN,CASE-000787,true,true
TRUTH-006153,PERSON-001589,OBSERVED_IN,CASE-000787,true,true
TRUTH-006154,PERSON-000863,OBSERVED_IN,CASE-000787,true,true
TRUTH-006155,PERSON-001259,OBSERVED_IN,CASE-000787,true,true
TRUTH-006156,PERSON-001115,SUSPECT_IN,CASE-000788,true,true
TRUTH-006157,PERSON-002618,SUSPECT_IN,CASE-000788,true,true
TRUTH-006158,PERSON-001059,SUSPECT_IN,CASE-000788,true,true
TRUTH-006159,PERSON-001558,OBSERVED_IN,CASE-000788,true,true
TRUTH-006160,PERSON-000440,OBSERVED_IN,CASE-000788,true,true
TRUTH-006161,PERSON-002821,OBSERVED_IN,CASE-000788,true,true
TRUTH-006162,PERSON-000180,OBSERVED_IN,CASE-000788,true,true
TRUTH-006163,PERSON-001544,SUSPECT_IN,CASE-000789,true,true
TRUTH-006164,PERSON-000032,SUSPECT_IN,CASE-000789,true,true
TRUTH-006165,PERSON-002517,OBSERVED_IN,CASE-000789,true,true
TRUTH-006166,PERSON-000538,OBSERVED_IN,CASE-000789,true,true
TRUTH-006167,PERSON-001540,OBSERVED_IN,CASE-000789,true,true
TRUTH-006168,PERSON-001965,OBSERVED_IN,CASE-000789,true,true
TRUTH-006169,PERSON-001992,OBSERVED_IN,CASE-000789,true,true
TRUTH-006170,PERSON-000863,OBSERVED_IN,CASE-000789,true,true
TRUTH-006171,PERSON-002745,OBSERVED_IN,CASE-000789,true,true
TRUTH-006172,PERSON-002713,SUSPECT_IN,CASE-000790,true,true
TRUTH-006173,PERSON-002438,SUSPECT_IN,CASE-000790,true,true
TRUTH-006174,PERSON-001363,SUSPECT_IN,CASE-000790,true,true
TRUTH-006175,PERSON-000222,SUSPECT_IN,CASE-000790,true,true
TRUTH-006176,PERSON-001480,OBSERVED_IN,CASE-000790,true,true
TRUTH-006177,PERSON-000144,SUSPECT_IN,CASE-000791,true,true
TRUTH-006178,PERSON-001059,SUSPECT_IN,CASE-000791,true,true
TRUTH-006179,PERSON-002122,SUSPECT_IN,CASE-000791,true,true
TRUTH-006180,PERSON-000492,SUSPECT_IN,CASE-000791,true,true
TRUTH-006181,PERSON-000342,SUSPECT_IN,CASE-000791,true,true
TRUTH-006182,PERSON-000305,SUSPECT_IN,CASE-000791,true,true
TRUTH-006183,PERSON-001830,OBSERVED_IN,CASE-000791,true,true
TRUTH-006184,PERSON-002205,SUSPECT_IN,CASE-000792,true,true
TRUTH-006185,PERSON-002938,SUSPECT_IN,CASE-000792,true,true
TRUTH-006186,PERSON-000217,SUSPECT_IN,CASE-000792,true,true
TRUTH-006187,PERSON-000146,SUSPECT_IN,CASE-000792,true,true
TRUTH-006188,PERSON-000047,SUSPECT_IN,CASE-000792,true,true
TRUTH-006189,PERSON-000613,SUSPECT_IN,CASE-000792,true,true
TRUTH-006190,PERSON-000906,OBSERVED_IN,CASE-000792,true,true
TRUTH-006191,PERSON-001768,OBSERVED_IN,CASE-000792,true,true
TRUTH-006192,PERSON-002689,SUSPECT_IN,CASE-000793,true,true
TRUTH-006193,PERSON-000979,SUSPECT_IN,CASE-000793,true,true
TRUTH-006194,PERSON-001542,SUSPECT_IN,CASE-000793,true,true
TRUTH-006195,PERSON-002499,OBSERVED_IN,CASE-000793,true,true
TRUTH-006196,PERSON-002087,OBSERVED_IN,CASE-000793,true,true
TRUTH-006197,PERSON-002331,OBSERVED_IN,CASE-000793,true,true
TRUTH-006198,PERSON-002873,SUSPECT_IN,CASE-000794,true,true
TRUTH-006199,PERSON-000765,SUSPECT_IN,CASE-000794,true,true
TRUTH-006200,PERSON-002517,SUSPECT_IN,CASE-000794,true,true
TRUTH-006201,PERSON-000538,SUSPECT_IN,CASE-000794,true,true
TRUTH-006202,PERSON-002745,OBSERVED_IN,CASE-000794,true,true
TRUTH-006203,PERSON-001898,OBSERVED_IN,CASE-000794,true,true
TRUTH-006204,PERSON-000357,OBSERVED_IN,CASE-000794,true,true
TRUTH-006205,PERSON-000544,SUSPECT_IN,CASE-000795,true,true
TRUTH-006206,PERSON-002872,SUSPECT_IN,CASE-000795,true,true
TRUTH-006207,PERSON-002039,SUSPECT_IN,CASE-000795,true,true
TRUTH-006208,PERSON-000817,SUSPECT_IN,CASE-000795,true,true
TRUTH-006209,PERSON-000979,SUSPECT_IN,CASE-000795,true,true
TRUTH-006210,PERSON-000906,SUSPECT_IN,CASE-000795,true,true
TRUTH-006211,PERSON-000506,OBSERVED_IN,CASE-000795,true,true
TRUTH-006212,PERSON-000769,OBSERVED_IN,CASE-000795,true,true
TRUTH-006213,PERSON-000860,OBSERVED_IN,CASE-000795,true,true
TRUTH-006214,PERSON-000062,OBSERVED_IN,CASE-000795,true,true
TRUTH-006215,PERSON-002879,OBSERVED_IN,CASE-000795,true,true
TRUTH-006216,PERSON-000405,OBSERVED_IN,CASE-000795,true,true
TRUTH-006217,PERSON-001873,OBSERVED_IN,CASE-000795,true,true
TRUTH-006218,PERSON-001581,OBSERVED_IN,CASE-000795,true,true
TRUTH-006219,PERSON-001774,SUSPECT_IN,CASE-000796,true,true
TRUTH-006220,PERSON-000366,SUSPECT_IN,CASE-000796,true,true
TRUTH-006221,PERSON-002105,SUSPECT_IN,CASE-000796,true,true
TRUTH-006222,PERSON-002737,SUSPECT_IN,CASE-000796,true,true
TRUTH-006223,PERSON-000096,SUSPECT_IN,CASE-000796,true,true
TRUTH-006224,PERSON-000407,OBSERVED_IN,CASE-000796,true,true
TRUTH-006225,PERSON-000419,OBSERVED_IN,CASE-000796,true,true
TRUTH-006226,PERSON-002094,OBSERVED_IN,CASE-000796,true,true
TRUTH-006227,PERSON-002499,SUSPECT_IN,CASE-000797,true,true
TRUTH-006228,PERSON-002164,SUSPECT_IN,CASE-000797,true,true
TRUTH-006229,PERSON-000784,OBSERVED_IN,CASE-000797,true,true
TRUTH-006230,PERSON-000717,OBSERVED_IN,CASE-000797,true,true
TRUTH-006231,PERSON-000580,OBSERVED_IN,CASE-000797,true,true
TRUTH-006232,PERSON-000405,OBSERVED_IN,CASE-000797,true,true
TRUTH-006233,PERSON-000622,OBSERVED_IN,CASE-000797,true,true
TRUTH-006234,PERSON-000154,OBSERVED_IN,CASE-000797,true,true
TRUTH-006235,PERSON-000948,SUSPECT_IN,CASE-000798,true,true
TRUTH-006236,PERSON-001807,SUSPECT_IN,CASE-000798,true,true
TRUTH-006237,PERSON-002675,OBSERVED_IN,CASE-000798,true,true
TRUTH-006238,PERSON-002835,OBSERVED_IN,CASE-000798,true,true
TRUTH-006239,PERSON-001315,OBSERVED_IN,CASE-000798,true,true
TRUTH-006240,PERSON-002757,OBSERVED_IN,CASE-000798,true,true
TRUTH-006241,PERSON-000904,OBSERVED_IN,CASE-000798,true,true
TRUTH-006242,PERSON-000106,OBSERVED_IN,CASE-000798,true,true
TRUTH-006243,PERSON-000697,OBSERVED_IN,CASE-000798,true,true
TRUTH-006244,PERSON-000584,OBSERVED_IN,CASE-000798,true,true
TRUTH-006245,PERSON-000407,SUSPECT_IN,CASE-000799,true,true
TRUTH-006246,PERSON-001381,SUSPECT_IN,CASE-000799,true,true
TRUTH-006247,PERSON-001774,SUSPECT_IN,CASE-000799,true,true
TRUTH-006248,PERSON-000111,SUSPECT_IN,CASE-000799,true,true
TRUTH-006249,PERSON-002068,SUSPECT_IN,CASE-000799,true,true
TRUTH-006250,PERSON-000207,OBSERVED_IN,CASE-000799,true,true
TRUTH-006251,PERSON-001262,SUSPECT_IN,CASE-000800,true,true
TRUTH-006252,PERSON-000180,SUSPECT_IN,CASE-000800,true,true
TRUTH-006253,PERSON-000207,SUSPECT_IN,CASE-000800,true,true
TRUTH-006254,PERSON-001558,OBSERVED_IN,CASE-000800,true,true
TRUTH-006255,PERSON-000267,OBSERVED_IN,CASE-000800,true,true
TRUTH-006256,PERSON-000792,OBSERVED_IN,CASE-000800,true,true
TRUTH-006257,PERSON-002900,OBSERVED_IN,CASE-000800,true,true
TRUTH-006258,PERSON-000440,OBSERVED_IN,CASE-000800,true,true
TRUTH-006259,PERSON-001610,SUSPECT_IN,CASE-000801,true,true
TRUTH-006260,PERSON-002060,SUSPECT_IN,CASE-000801,true,true
TRUTH-006261,PERSON-000540,SUSPECT_IN,CASE-000801,true,true
TRUTH-006262,PERSON-000180,SUSPECT_IN,CASE-000801,true,true
TRUTH-006263,PERSON-000792,SUSPECT_IN,CASE-000801,true,true
TRUTH-006264,PERSON-002835,SUSPECT_IN,CASE-000801,true,true
TRUTH-006265,PERSON-002900,OBSERVED_IN,CASE-000801,true,true
TRUTH-006266,PERSON-001558,OBSERVED_IN,CASE-000801,true,true
TRUTH-006267,PERSON-001596,SUSPECT_IN,CASE-000802,true,true
TRUTH-006268,PERSON-002847,SUSPECT_IN,CASE-000802,true,true
TRUTH-006269,PERSON-000497,SUSPECT_IN,CASE-000802,true,true
TRUTH-006270,PERSON-001847,SUSPECT_IN,CASE-000802,true,true
TRUTH-006271,PERSON-000886,SUSPECT_IN,CASE-000802,true,true
TRUTH-006272,PERSON-002770,SUSPECT_IN,CASE-000802,true,true
TRUTH-006273,PERSON-000611,OBSERVED_IN,CASE-000802,true,true
TRUTH-006274,PERSON-001480,OBSERVED_IN,CASE-000802,true,true
TRUTH-006275,PERSON-002713,OBSERVED_IN,CASE-000802,true,true
TRUTH-006276,PERSON-000374,SUSPECT_IN,CASE-000803,true,true
TRUTH-006277,PERSON-002846,SUSPECT_IN,CASE-000803,true,true
TRUTH-006278,PERSON-000943,SUSPECT_IN,CASE-000803,true,true
TRUTH-006279,PERSON-001780,SUSPECT_IN,CASE-000803,true,true
TRUTH-006280,PERSON-002304,SUSPECT_IN,CASE-000803,true,true
TRUTH-006281,PERSON-002393,SUSPECT_IN,CASE-000803,true,true
TRUTH-006282,PERSON-001847,OBSERVED_IN,CASE-000803,true,true
TRUTH-006283,PERSON-000832,SUSPECT_IN,CASE-000804,true,true
TRUTH-006284,PERSON-000886,SUSPECT_IN,CASE-000804,true,true
TRUTH-006285,PERSON-000497,SUSPECT_IN,CASE-000804,true,true
TRUTH-006286,PERSON-000635,SUSPECT_IN,CASE-000804,true,true
TRUTH-006287,PERSON-002713,SUSPECT_IN,CASE-000804,true,true
TRUTH-006288,PERSON-002438,SUSPECT_IN,CASE-000804,true,true
TRUTH-006289,PERSON-002847,OBSERVED_IN,CASE-000804,true,true
TRUTH-006290,PERSON-001542,OBSERVED_IN,CASE-000804,true,true
TRUTH-006291,PERSON-002675,OBSERVED_IN,CASE-000804,true,true
TRUTH-006292,PERSON-002922,OBSERVED_IN,CASE-000804,true,true
TRUTH-006293,PERSON-002335,SUSPECT_IN,CASE-000805,true,true
TRUTH-006294,PERSON-002879,SUSPECT_IN,CASE-000805,true,true
TRUTH-006295,PERSON-000920,SUSPECT_IN,CASE-000805,true,true
TRUTH-006296,PERSON-000927,SUSPECT_IN,CASE-000805,true,true
TRUTH-006297,PERSON-000216,SUSPECT_IN,CASE-000805,true,true
TRUTH-006298,PERSON-000769,OBSERVED_IN,CASE-000805,true,true
TRUTH-006299,PERSON-000390,OBSERVED_IN,CASE-000805,true,true
TRUTH-006300,PERSON-000544,OBSERVED_IN,CASE-000805,true,true
TRUTH-006301,PERSON-001326,OBSERVED_IN,CASE-000805,true,true
TRUTH-006302,PERSON-001480,SUSPECT_IN,CASE-000806,true,true
TRUTH-006303,PERSON-000497,SUSPECT_IN,CASE-000806,true,true
TRUTH-006304,PERSON-002675,SUSPECT_IN,CASE-000806,true,true
TRUTH-006305,PERSON-001363,SUSPECT_IN,CASE-000806,true,true
TRUTH-006306,PERSON-002847,SUSPECT_IN,CASE-000806,true,true
TRUTH-006307,PERSON-000366,SUSPECT_IN,CASE-000806,true,true
TRUTH-006308,PERSON-000611,OBSERVED_IN,CASE-000806,true,true
TRUTH-006309,PERSON-002922,OBSERVED_IN,CASE-000806,true,true
TRUTH-006310,PERSON-001542,OBSERVED_IN,CASE-000806,true,true
TRUTH-006311,PERSON-002164,SUSPECT_IN,CASE-000807,true,true
TRUTH-006312,PERSON-001890,SUSPECT_IN,CASE-000807,true,true
TRUTH-006313,PERSON-002499,SUSPECT_IN,CASE-000807,true,true
TRUTH-006314,PERSON-002136,SUSPECT_IN,CASE-000807,true,true
TRUTH-006315,PERSON-000784,SUSPECT_IN,CASE-000807,true,true
TRUTH-006316,PERSON-002704,SUSPECT_IN,CASE-000807,true,true
TRUTH-006317,PERSON-000405,OBSERVED_IN,CASE-000807,true,true
TRUTH-006318,PERSON-002558,OBSERVED_IN,CASE-000807,true,true
TRUTH-006319,PERSON-000154,OBSERVED_IN,CASE-000807,true,true
TRUTH-006320,PERSON-000556,SUSPECT_IN,CASE-000808,true,true
TRUTH-006321,PERSON-002205,SUSPECT_IN,CASE-000808,true,true
TRUTH-006322,PERSON-002938,SUSPECT_IN,CASE-000808,true,true
TRUTH-006323,PERSON-002609,OBSERVED_IN,CASE-000808,true,true
TRUTH-006324,PERSON-000473,OBSERVED_IN,CASE-000808,true,true
TRUTH-006325,PERSON-000047,OBSERVED_IN,CASE-000808,true,true
TRUTH-006326,PERSON-000279,OBSERVED_IN,CASE-000808,true,true
TRUTH-006327,PERSON-000217,OBSERVED_IN,CASE-000808,true,true
TRUTH-006328,PERSON-002223,OBSERVED_IN,CASE-000808,true,true
TRUTH-006329,PERSON-001768,OBSERVED_IN,CASE-000808,true,true
TRUTH-006330,PERSON-000042,SUSPECT_IN,CASE-000809,true,true
TRUTH-006331,PERSON-002737,SUSPECT_IN,CASE-000809,true,true
TRUTH-006332,PERSON-000032,SUSPECT_IN,CASE-000809,true,true
TRUTH-006333,PERSON-001141,SUSPECT_IN,CASE-000809,true,true
TRUTH-006334,PERSON-000275,OBSERVED_IN,CASE-000809,true,true
TRUTH-006335,PERSON-000473,OBSERVED_IN,CASE-000809,true,true
TRUTH-006336,PERSON-001262,SUSPECT_IN,CASE-000810,true,true
TRUTH-006337,PERSON-001757,SUSPECT_IN,CASE-000810,true,true
TRUTH-006338,PERSON-000540,SUSPECT_IN,CASE-000810,true,true
TRUTH-006339,PERSON-002618,OBSERVED_IN,CASE-000810,true,true
TRUTH-006340,PERSON-000792,OBSERVED_IN,CASE-000810,true,true
TRUTH-006341,PERSON-000622,SUSPECT_IN,CASE-000811,true,true
TRUTH-006342,PERSON-002558,SUSPECT_IN,CASE-000811,true,true
TRUTH-006343,PERSON-000667,SUSPECT_IN,CASE-000811,true,true
TRUTH-006344,PERSON-000717,SUSPECT_IN,CASE-000811,true,true
TRUTH-006345,PERSON-002215,SUSPECT_IN,CASE-000811,true,true
TRUTH-006346,PERSON-001425,SUSPECT_IN,CASE-000811,true,true
TRUTH-006347,PERSON-002004,OBSERVED_IN,CASE-000811,true,true
TRUTH-006348,PERSON-000397,OBSERVED_IN,CASE-000811,true,true
TRUTH-006349,PERSON-001234,OBSERVED_IN,CASE-000811,true,true
TRUTH-006350,PERSON-000540,SUSPECT_IN,CASE-000812,true,true
TRUTH-006351,PERSON-001262,SUSPECT_IN,CASE-000812,true,true
TRUTH-006352,PERSON-001115,SUSPECT_IN,CASE-000812,true,true
TRUTH-006353,PERSON-001474,SUSPECT_IN,CASE-000812,true,true
TRUTH-006354,PERSON-002900,OBSERVED_IN,CASE-000812,true,true
TRUTH-006355,PERSON-001558,OBSERVED_IN,CASE-000812,true,true
TRUTH-006356,PERSON-000267,OBSERVED_IN,CASE-000812,true,true
TRUTH-006357,PERSON-001757,OBSERVED_IN,CASE-000812,true,true
TRUTH-006358,PERSON-002715,SUSPECT_IN,CASE-000813,true,true
TRUTH-006359,PERSON-001805,SUSPECT_IN,CASE-000813,true,true
TRUTH-006360,PERSON-001664,OBSERVED_IN,CASE-000813,true,true
TRUTH-006361,PERSON-002675,OBSERVED_IN,CASE-000813,true,true
TRUTH-006362,PERSON-002835,OBSERVED_IN,CASE-000813,true,true
TRUTH-006363,PERSON-000948,OBSERVED_IN,CASE-000813,true,true
TRUTH-006364,PERSON-002757,OBSERVED_IN,CASE-000813,true,true
TRUTH-006365,PERSON-000106,OBSERVED_IN,CASE-000813,true,true
TRUTH-006366,PERSON-000230,OBSERVED_IN,CASE-000813,true,true
TRUTH-006367,PERSON-002417,SUSPECT_IN,CASE-000814,true,true
TRUTH-006368,PERSON-000207,SUSPECT_IN,CASE-000814,true,true
TRUTH-006369,PERSON-000407,SUSPECT_IN,CASE-000814,true,true
TRUTH-006370,PERSON-001758,SUSPECT_IN,CASE-000814,true,true
TRUTH-006371,PERSON-001687,SUSPECT_IN,CASE-000814,true,true
TRUTH-006372,PERSON-000862,SUSPECT_IN,CASE-000814,true,true
TRUTH-006373,PERSON-000111,OBSERVED_IN,CASE-000814,true,true
TRUTH-006374,PERSON-000103,OBSERVED_IN,CASE-000814,true,true
TRUTH-006375,PERSON-001869,OBSERVED_IN,CASE-000814,true,true
TRUTH-006376,PERSON-002105,OBSERVED_IN,CASE-000814,true,true
TRUTH-006377,PERSON-001589,SUSPECT_IN,CASE-000815,true,true
TRUTH-006378,PERSON-001457,SUSPECT_IN,CASE-000815,true,true
TRUTH-006379,PERSON-000898,SUSPECT_IN,CASE-000815,true,true
TRUTH-006380,PERSON-002748,SUSPECT_IN,CASE-000815,true,true
TRUTH-006381,PERSON-000819,SUSPECT_IN,CASE-000815,true,true
TRUTH-006382,PERSON-001326,SUSPECT_IN,CASE-000815,true,true
TRUTH-006383,PERSON-001349,OBSERVED_IN,CASE-000815,true,true
TRUTH-006384,PERSON-001955,OBSERVED_IN,CASE-000815,true,true
TRUTH-006385,PERSON-002466,OBSERVED_IN,CASE-000815,true,true
TRUTH-006386,PERSON-000943,SUSPECT_IN,CASE-000816,true,true
TRUTH-006387,PERSON-001747,SUSPECT_IN,CASE-000816,true,true
TRUTH-006388,PERSON-002304,SUSPECT_IN,CASE-000816,true,true
TRUTH-006389,PERSON-001691,SUSPECT_IN,CASE-000816,true,true
TRUTH-006390,PERSON-002004,SUSPECT_IN,CASE-000816,true,true
TRUTH-006391,PERSON-002397,OBSERVED_IN,CASE-000816,true,true
TRUTH-006392,PERSON-001847,OBSERVED_IN,CASE-000816,true,true
TRUTH-006393,PERSON-002846,OBSERVED_IN,CASE-000816,true,true
TRUTH-006394,PERSON-001029,OBSERVED_IN,CASE-000816,true,true
TRUTH-006395,PERSON-000497,SUSPECT_IN,CASE-000817,true,true
TRUTH-006396,PERSON-000635,SUSPECT_IN,CASE-000817,true,true
TRUTH-006397,PERSON-002896,SUSPECT_IN,CASE-000817,true,true
TRUTH-006398,PERSON-001542,SUSPECT_IN,CASE-000817,true,true
TRUTH-006399,PERSON-002438,SUSPECT_IN,CASE-000817,true,true
TRUTH-006400,PERSON-001363,SUSPECT_IN,CASE-000817,true,true
TRUTH-006401,PERSON-000060,OBSERVED_IN,CASE-000817,true,true
TRUTH-006402,PERSON-000832,OBSERVED_IN,CASE-000817,true,true
TRUTH-006403,PERSON-000886,OBSERVED_IN,CASE-000817,true,true
TRUTH-006404,PERSON-002847,OBSERVED_IN,CASE-000817,true,true
TRUTH-006405,PERSON-001847,OBSERVED_IN,CASE-000817,true,true
TRUTH-006406,PERSON-001259,SUSPECT_IN,CASE-000818,true,true
TRUTH-006407,PERSON-001861,SUSPECT_IN,CASE-000818,true,true
TRUTH-006408,PERSON-002132,SUSPECT_IN,CASE-000818,true,true
TRUTH-006409,PERSON-000081,OBSERVED_IN,CASE-000818,true,true
TRUTH-006410,PERSON-002574,OBSERVED_IN,CASE-000818,true,true
TRUTH-006411,PERSON-000063,OBSERVED_IN,CASE-000818,true,true
TRUTH-006412,PERSON-002757,OBSERVED_IN,CASE-000818,true,true
TRUTH-006413,PERSON-001589,OBSERVED_IN,CASE-000818,true,true
TRUTH-006414,PERSON-000092,SUSPECT_IN,CASE-000819,true,true
TRUTH-006415,PERSON-000647,SUSPECT_IN,CASE-000819,true,true
TRUTH-006416,PERSON-000506,SUSPECT_IN,CASE-000819,true,true
TRUTH-006417,PERSON-001337,SUSPECT_IN,CASE-000819,true,true
TRUTH-006418,PERSON-001873,SUSPECT_IN,CASE-000819,true,true
TRUTH-006419,PERSON-000106,SUSPECT_IN,CASE-000819,true,true
TRUTH-006420,PERSON-001894,OBSERVED_IN,CASE-000819,true,true
TRUTH-006421,PERSON-000979,OBSERVED_IN,CASE-000819,true,true
TRUTH-006422,PERSON-001367,OBSERVED_IN,CASE-000819,true,true
TRUTH-006423,PERSON-002576,OBSERVED_IN,CASE-000819,true,true
TRUTH-006424,PERSON-001425,SUSPECT_IN,CASE-000820,true,true
TRUTH-006425,PERSON-000822,SUSPECT_IN,CASE-000820,true,true
TRUTH-006426,PERSON-001071,SUSPECT_IN,CASE-000820,true,true
TRUTH-006427,PERSON-001507,SUSPECT_IN,CASE-000820,true,true
TRUTH-006428,PERSON-001578,OBSERVED_IN,CASE-000820,true,true
TRUTH-006429,PERSON-002986,OBSERVED_IN,CASE-000820,true,true
TRUTH-006430,PERSON-002759,OBSERVED_IN,CASE-000820,true,true
TRUTH-006431,PERSON-002068,OBSERVED_IN,CASE-000820,true,true
TRUTH-006432,PERSON-001847,SUSPECT_IN,CASE-000821,true,true
TRUTH-006433,PERSON-001667,SUSPECT_IN,CASE-000821,true,true
TRUTH-006434,PERSON-000260,OBSERVED_IN,CASE-000821,true,true
TRUTH-006435,PERSON-002393,OBSERVED_IN,CASE-000821,true,true
TRUTH-006436,PERSON-000943,OBSERVED_IN,CASE-000821,true,true
TRUTH-006437,PERSON-000374,OBSERVED_IN,CASE-000821,true,true
TRUTH-006438,PERSON-001029,SUSPECT_IN,CASE-000822,true,true
TRUTH-006439,PERSON-002397,SUSPECT_IN,CASE-000822,true,true
TRUTH-006440,PERSON-002574,SUSPECT_IN,CASE-000822,true,true
TRUTH-006441,PERSON-001334,OBSERVED_IN,CASE-000822,true,true
TRUTH-006442,PERSON-000825,OBSERVED_IN,CASE-000822,true,true
TRUTH-006443,PERSON-001780,OBSERVED_IN,CASE-000822,true,true
TRUTH-006444,PERSON-000374,OBSERVED_IN,CASE-000822,true,true
TRUTH-006445,PERSON-001691,OBSERVED_IN,CASE-000822,true,true
TRUTH-006446,PERSON-001847,OBSERVED_IN,CASE-000822,true,true
TRUTH-006447,PERSON-002517,SUSPECT_IN,CASE-000823,true,true
TRUTH-006448,PERSON-000488,SUSPECT_IN,CASE-000823,true,true
TRUTH-006449,PERSON-000921,SUSPECT_IN,CASE-000823,true,true
TRUTH-006450,PERSON-000357,SUSPECT_IN,CASE-000823,true,true
TRUTH-006451,PERSON-000120,SUSPECT_IN,CASE-000823,true,true
TRUTH-006452,PERSON-001992,SUSPECT_IN,CASE-000823,true,true
TRUTH-006453,PERSON-000863,OBSERVED_IN,CASE-000823,true,true
TRUTH-006454,PERSON-001478,SUSPECT_IN,CASE-000824,true,true
TRUTH-006455,PERSON-002256,SUSPECT_IN,CASE-000824,true,true
TRUTH-006456,PERSON-000789,SUSPECT_IN,CASE-000824,true,true
TRUTH-006457,PERSON-002684,OBSERVED_IN,CASE-000824,true,true
TRUTH-006458,PERSON-001944,OBSERVED_IN,CASE-000824,true,true
TRUTH-006459,PERSON-000712,OBSERVED_IN,CASE-000824,true,true
TRUTH-006460,PERSON-000850,SUSPECT_IN,CASE-000825,true,true
TRUTH-006461,PERSON-000863,SUSPECT_IN,CASE-000825,true,true
TRUTH-006462,PERSON-001664,SUSPECT_IN,CASE-000825,true,true
TRUTH-006463,PERSON-000063,OBSERVED_IN,CASE-000825,true,true
TRUTH-006464,PERSON-002574,OBSERVED_IN,CASE-000825,true,true
TRUTH-006465,PERSON-001259,OBSERVED_IN,CASE-000825,true,true
TRUTH-006466,PERSON-000576,SUSPECT_IN,CASE-000826,true,true
TRUTH-006467,PERSON-001315,SUSPECT_IN,CASE-000826,true,true
TRUTH-006468,PERSON-002998,SUSPECT_IN,CASE-000826,true,true
TRUTH-006469,PERSON-001664,SUSPECT_IN,CASE-000826,true,true
TRUTH-006470,PERSON-001043,SUSPECT_IN,CASE-000826,true,true
TRUTH-006471,PERSON-002675,OBSERVED_IN,CASE-000826,true,true
TRUTH-006472,PERSON-000230,OBSERVED_IN,CASE-000826,true,true
TRUTH-006473,PERSON-000863,SUSPECT_IN,CASE-000827,true,true
TRUTH-006474,PERSON-000063,SUSPECT_IN,CASE-000827,true,true
TRUTH-006475,PERSON-001861,SUSPECT_IN,CASE-000827,true,true
TRUTH-006476,PERSON-000081,SUSPECT_IN,CASE-000827,true,true
TRUTH-006477,PERSON-000302,SUSPECT_IN,CASE-000827,true,true
TRUTH-006478,PERSON-002574,OBSERVED_IN,CASE-000827,true,true
TRUTH-006479,PERSON-001259,OBSERVED_IN,CASE-000827,true,true
TRUTH-006480,PERSON-002068,SUSPECT_IN,CASE-000828,true,true
TRUTH-006481,PERSON-000473,SUSPECT_IN,CASE-000828,true,true
TRUTH-006482,PERSON-000275,SUSPECT_IN,CASE-000828,true,true
TRUTH-006483,PERSON-001481,SUSPECT_IN,CASE-000828,true,true
TRUTH-006484,PERSON-000165,SUSPECT_IN,CASE-000828,true,true
TRUTH-006485,PERSON-000682,SUSPECT_IN,CASE-000828,true,true
